index	question	sentence	label
9085	您好，请问这个房子周边有哪些学校	80万左右	0
9086	您好，请问这个房子周边有哪些学校	对	0
9087	您好，请问这个房子周边有哪些学校	单价2.3万左右	0
9088	这个最低多钱？	业主说45万	1
9089	这个最低多钱？	您有意向我们约业主坐下来聊聊	1
9090	这个最低多钱？	没有	0
9091	这是小区最后一排的吧	这个房子还在	0
9092	这是小区最后一排的吧	不是	0
9093	这是小区最后一排的吧	这是8号楼	0
9094	在哪啊	稍等。	0
9095	在哪啊	我发卡片给您	0
9096	在哪啊	我发卡片给您	0
9097	您好，请问这个户型有啥优缺点	全明户型，唯一的是不通透	1
9098	您好，请问这个户型有啥优缺点	可以的	0
9099	您好，请问这个户型有啥优缺点	方便微信沟通吗？	0
9100	您好，请问这个户型有啥优缺点	加您了	0
9101	对口五里墩小学哈	嗯嗯，楼梯考虑吗？	0
9102	对口五里墩小学哈	好的	0
9103	对口五里墩小学哈	这几套房子 你可以看下	0
9104	价格能谈多少	房子你看过吗	0
9105	价格能谈多少	你今天有时间吗，过来看看觉得不错我来跟房主谈	1
9106	望春园这个房子最低多少钱？	苦心人天不负卧薪尝胆三千越甲可吞吴	0
9107	望春园这个房子最低多少钱？	底价490，低于490不卖	1
9108	望春园这个房子最低多少钱？	您五一过来实地看看吗？	0
9109	是楼头吗？	临街的，挨着健康路	0
9110	是楼头吗？	1号楼	0
9111	是楼头吗？	198.09平米	0
9112	附近有啥学校吗	对，洋房公摊小	0
9113	附近有啥学校吗	阳光壹佰小学 天津九中	1
9114	附近有啥学校吗	小学就是公立普小	0
9115	附近有啥学校吗	都是公立的	0
9116	附近有啥学校吗	您在天津吗	0
9117	有合适房子介绍下	您想了解哪个小区	0
9118	有合适房子介绍下	香堤苑有套合适的	1
9119	有合适房子介绍下	三室	0
9120	有合适房子介绍下	好的	0
9121	有合适房子介绍下	您点进去就行	0
9122	看哪的房子	请问您想买什么样的房子？您可以把您的购房需求跟我说一下，我给您找找合适的房源推荐给您。	0
9123	看哪的房子	您好，看到您上线了，您要看看哪里的房子？我给您再推荐几套吧😊😊	0
9124	看哪的房子	您好，看到您上线了，您要看看哪里的房子？我给您再推荐几套吧😊😊	0
9125	这个能线上看不	可以啊	1
9126	这个能线上看不	您好，您之前咨询的中海国际社区五期小区有新上房源，不知道您是否感兴趣？	0
9127	这个能线上看不	您好，您之前咨询的中海国际社区五期小区有新上房源，不知道您是否感兴趣？	0
9128	有按揭吗	有按揭，有十几万欠款	1
9129	有按揭吗	没什么价格空间了	0
9130	有按揭吗	这个价格是已经谈过的	0
9131	还能谈么？	有车位另外算	0
9132	还能谈么？	可以	1
9133	还能谈么？	您有时间看房吗？	0
9134	支持公积金？	不可以	1
9135	支持公积金？	混合结构的	0
9136	支持公积金？	但是有小区	0
9137	支持公积金？	哦哦	0
9138	支持公积金？	您这边价位可以预算高点的话可以考虑周边的呀	0
9139	什么时候可以看？	那一套呢	0
9140	什么时候可以看？	国际公馆的嘛	0
9141	什么时候可以看？	你想什么时候看呢	1
9142	看一下第一套房子吧	你感觉那一套喜欢，我可以VR给你说一下	1
9143	看一下第一套房子吧	好的	0
9144	挨着马路吗？	在小区里面	0
9145	挨着马路吗？	不临街不把边	1
9146	挨着马路吗？	过五年有二套，您是买房自住？	0
9147	税费大概多少	可以谈	0
9148	税费大概多少	你先看看房子吧！如果对房子还满意，可以和房东商量	0
9149	税费大概多少	契税，增值税，个税	1
9150	税费大概多少	过来看看房子吗！	0
9151	税费大概多少	奥！钥匙在我这里	0
9152	这个房子是税高是吗	目前这个小区低楼层的两居室比较少，您要感兴趣，可以约个时间来看看?	0
9153	这个房子是税高是吗	是的，个税有一个差额的20%，但是价格能谈	1
9154	这个房子是税高是吗	如果全款还好，贷款的话，税费有些高，全款能控制在20万左右的税费	1
9155	这个房子是税高是吗	如果四层您能接受的话，这个房子性价比很高，也在九龙山庄附近	0
9156	这个房子是税高是吗	这个房子就是家里有老人带小孩的话，爬楼不太方便，不带电梯的四层	0
9157	明天可以看嘛	请问您明天几点	1
9158	明天可以看嘛	好的	0
9159	明天可以看嘛	下午2点可以吗	0
9160	有没有产权证	有的	1
9161	有没有产权证	产权证在手	1
9162	有没有产权证	顶楼	0
9163	有没有产权证	顶楼能接受吗？签约的时候提供给你，房主是同事亲戚我没看到	0
9164	有没有产权证	有的 便宜	0
9165	个税不是只有一个点吗	个税1%	1
9166	个税不是只有一个点吗	契税1.5%	1
9167	个税不是只有一个点吗	2个不同的税费	1
9168	这个房子什么情况	价格目前可以谈3-5万	1
9169	这个房子什么情况	请问您是什么付款方式	0
9170	这个房子什么情况	这个房子贷款高的话，确实也考虑不了	0
9171	这个房子什么情况	房子不满五年呢，贷款高的话，税费比较高	1
9172	这个房子什么情况	这两个房子您看一下	0
9173	能看房么	可以的	1
9174	能看房么	稍等一下	0
9175	能看房么	您稍微等一下	0
9176	下午能看房吗？	可以看	1
9177	下午能看房吗？	张姐	0
9178	下午能看房吗？	您是要看锦荟的房子吗？	0
9179	那大概多少拿下来	355	1
9180	那大概多少拿下来	那目前没有那么便宜的了	0
9181	那大概多少拿下来	有的时候您又不下手	0
9182	房子满几了	你这边是首套吗	0
9183	房子满几了	首套首付三成。	0
9184	房子满几了	满了呀	0
9185	房子满几了	房子是满二年的，营业税是没有的	1
9186	房子满几了	要么过来带你看一下房子	0
9187	就是那个毛胚的是吗	对的	1
9188	就是那个毛胚的是吗	方便的话 线上给您介绍一下 也好了解您的需求	0
9189	就是那个毛胚的是吗	那您有看过印象其他2+1户型的吗	0
9190	就是那个毛胚的是吗	89平的南北通2+1 现在楼层好的 基本上470万以上左右的 这个115万算下来其实单价比他们都低	0
9191	您好，请问这个房子周边有哪些学校？	有的	0
9192	您好，请问这个房子周边有哪些学校？	这套房子可以看看，是早小总价最便宜的学区房。	0
9193	您好，请问这个房子周边有哪些学校？	您这边主要是考虑草堂小学的房子吗？那边房子主要是买个学位，不是很适合居住，除非是200万以上的房子。稍微有点居住品质的。	0
9194	您好，请问这个房子周边有哪些学校？	你是哪里的房子呢？	0
9195	您好，请问这个房子周边有哪些学校？	应该都有学区吧，只是说学校好和一般。	0
9196	这个周围有学校嘛？	这个房子由我维护，对本房源比较熟悉	0
9197	这个周围有学校嘛？	您可以加下我的微信，我具体的可以帮您算下税费	0
9198	这个周围有学校嘛？	我姓茹，您可以叫我小茹?	0
9199	这个周围有学校嘛？	请问您贵姓	0
9200	这个周围有学校嘛？	好的	0
9201	看房方便吗	买房子是为了孩子上学	0
9202	看房方便吗	目前房东自住，看房子提前联系	1
9203	看房方便吗	嗯	0
9204	您方便吗	方便	1
9205	您方便吗	想看哪个园区	0
9206	您方便吗	橡树湾吗	0
9207	采光怎么样	采光可以的	1
9208	采光怎么样	您有时间可以过来实地看一下房	0
9209	采光怎么样	2房	0
9210	采光怎么样	改的三房	0
9211	采光怎么样	没有 就是有一间单间比较小 可以当三房来用	0
9212	什么时候能够看房呢？	雅阁	0
9213	什么时候能够看房呢？	你好	0
9214	什么时候能够看房呢？	想要看哪里的房子	1
9215	您好，请问这个房子周边有哪些学校？	很高兴为您服务	0
9216	您好，请问这个房子周边有哪些学校？	这个是属于广内片区	0
9217	您好，请问这个房子周边有哪些学校？	北京小学广内分校	1
9218	您好，请问这个房子周边有哪些学校？	您可以看一下	0
9219	您好，请问这个房子周边有哪些学校？	广内的	0
9220	中学呢	深圳实验学校	1
9221	中学呢	是的	0
9222	中学呢	您好	0
9223	晚上可以看房子不？可以的话我吃了饭来看看	可以的。	1
9224	晚上可以看房子不？可以的话我吃了饭来看看	您这边方便加个微信么？我给您发信息	0
9225	晚上可以看房子不？可以的话我吃了饭来看看	您这边怎么称呼呢	0
9226	毛坯吗？几楼？	俩城	0
9227	毛坯吗？几楼？	有	0
9228	毛坯吗？几楼？	我有钥匙?	0
9229	那个房子一会看看去	您好	0
9230	那个房子一会看看去	这个有钥匙 我们店面九点半开门 才能拿钥匙	1
9231	那个房子一会看看去	您方便吗	0
9232	可以看看	您下午有空吗？	1
9233	可以看看	不会	0
9234	可以看看	10到20万左右的空间	0
9235	中学呢	济南中学	1
9236	中学呢	没事，多看看才能知道合不合适，我们的工作也是多帮您找到合适的房源	0
9237	中学呢	是的	0
9238	手套有什么优惠吗？	那就是首付6成，没问题吧	0
9239	手套有什么优惠吗？	首套是首付三成	0
9240	手套有什么优惠吗？	好的，	0
9241	五一可以去看？	您好，可以的	1
9242	五一可以去看？	提前预约业主时间就可以了	1
9243	五一可以去看？	请问您贵姓呢？	0
9244	什么时候能够看房呢？	你好	0
9245	什么时候能够看房呢？	哈哈	0
9246	什么时候能够看房呢？	爱你	0
9247	能贷款吗？	   咱们考虑的范围都在什么位置呢，	0
9248	能贷款吗？	售楼处现在都是2。3 顶楼这样，户型也不好了，	0
9249	能贷款吗？	预算大概想控制在多少，	0
9250	能贷款吗？	  御府这个交易的话就是全款做公证，您先给房主一部分钱，然后等房主下证了更完名在付剩余的，	0
9251	能贷款吗？	住的话可以住，就的带不了款，	0
9252	靠北京东路吗？	这个楼栋是靠北京东路的，外面出新了	1
9253	靠北京东路吗？	北面临路，不过家里做了两层隔音	1
9254	靠北京东路吗？	一楼考虑吗	0
9255	您好，请问这个房子周边有哪些学校？	想了解什么房子呢？	0
9256	您好，请问这个房子周边有哪些学校？	我在问我们租单	0
9257	您好，请问这个房子周边有哪些学校？	目前没有查到	0
9258	您好，请问这个房子周边有哪些学校？	我帮您查一下?	0
9259	您好，请问这个房子周边有哪些学校？	?	0
9260	明天上午可以看吗	我帮你预约	1
9261	明天上午可以看吗	电话您给我一下	0
9262	明天上午可以看吗	好的	0
9263	这个可以议价？	可以	1
9264	这个可以议价？	这是98-99年左右的	0
9265	这个可以议价？	正常贷款	0
9266	10号404他看吗？	客户是蓝高小区这个户型的业主，想要看看自己能卖多少钱	0
9267	10号404他看吗？	我这边有客户主推您的房子	0
9268	10号404他看吗？	应该的哈	0
9269	这套能降些价吗	这套价格还是那样	1
9270	这套能降些价吗	180－185万左右	1
9271	这套能降些价吗	您微信名字是啥呀，我备注一下	0
9272	这套房源价格还有优惠空间么？	您好	0
9273	这套房源价格还有优惠空间么？	您想了解这套房子什么信息呢？	0
9274	这套房源价格还有优惠空间么？	这套房子最近业主没有联系上	0
9275	临街吗	不临街	1
9276	临街吗	是一个单元门的	0
9277	临街吗	就是一个楼一个单元门	0
9278	最近可以看房吗	随时都可以	1
9279	最近可以看房吗	方便的话可以把您手机号给我吗？有什么新房子我第一时间联系您，发给您。	0
9280	采光怎样	采光还可以	1
9281	采光怎样	这两个小区暂时没有那种户型的了	0
9282	采光怎样	您是投资还是自住呢	0
9283	采光怎样	有新上的我在给您发	0
9284	买这可以入读哪里的幼儿园小学和中学呢？	您好	0
9285	买这可以入读哪里的幼儿园小学和中学呢？	可以	0
9286	买这可以入读哪里的幼儿园小学和中学呢？	崇德实小	1
